ID,Tipo_Servico,Categoria,Status,Departamento,Cliente,Data_Abertura,Hora_Abertura,Tempo_Resolucao_Horas,SLA_Contratado_Horas,Dentro_SLA,Satisfacao_Cliente,Complexidade,Responsavel
3564,Manutenção,Média Prioridade,Em Andamento,Operações,Cliente B,2025-06-05,16:18,154,96,Não,1,Baixa,Tecnico_16
1453,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Financeiro,Cliente C,2025-01-07,12:49,34,24,Não,5,Alta,Tecnico_4
1250,Solicitação de Serviço,Média Prioridade,Cancelado,TI,Cliente E,2025-02-24,11:10,151,24,Não,4,Alta,Tecnico_5
5706,Suporte Técnico,Alta Prioridade,Pendente,Operações,Cliente C,2025-04-26,15:07,119,48,Não,2,Baixa,Tecnico_13
7515,Solicitação de Serviço,Média Prioridade,Resolvido,Operações,Cliente A,2025-06-09,18:18,192,96,Não,4,Baixa,Tecnico_8
1194,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,TI,Cliente A,2025-01-01,18:57,220,48,Não,2,Baixa,Tecnico_9
7594,Solicitação de Serviço,Alta Prioridade,Pendente,RH,Cliente A,2024-12-31,10:27,32,96,Sim,5,Média,Tecnico_2
4991,Incidente Crítico,Alta Prioridade,Em Andamento,Operações,Cliente D,2025-02-11,13:43,61,48,Não,4,Média,Tecnico_7
7026,Atendimento ao Cliente,Média Prioridade,Resolvido,Operações,Cliente A,2025-03-31,16:33,49,24,Não,1,Alta,Tecnico_15
7315,Incidente Crítico,Média Prioridade,Cancelado,Operações,Cliente D,2025-01-04,15:40,212,96,Não,4,Baixa,Tecnico_16
2970,Suporte Técnico,Baixa Prioridade,Em Andamento,Operações,Cliente E,2025-01-18,8:28,134,24,Não,2,Baixa,Tecnico_14
9675,Suporte Técnico,Média Prioridade,Cancelado,RH,Cliente B,2025-02-20,9:33,94,96,Sim,3,Média,Tecnico_3
3783,Atendimento ao Cliente,Alta Prioridade,Pendente,Financeiro,Cliente A,2025-06-04,12:10,138,96,Não,3,Média,Tecnico_9
6767,Solicitação de Serviço,Média Prioridade,Em Andamento,Comercial,Cliente C,2025-05-03,14:21,120,96,Não,3,Alta,Tecnico_17
3471,Suporte Técnico,Média Prioridade,Cancelado,Operações,Cliente B,2025-01-28,15:59,120,96,Não,1,Baixa,Tecnico_15
5069,Atendimento ao Cliente,Baixa Prioridade,Pendente,RH,Cliente A,2025-04-19,9:15,101,96,Não,5,Alta,Tecnico_2
3922,Suporte Técnico,Baixa Prioridade,Resolvido,Comercial,Cliente C,2025-04-19,15:12,74,72,Não,5,Média,Tecnico_13
7765,Incidente Crítico,Média Prioridade,Em Andamento,Comercial,Cliente B,2025-06-06,8:54,142,96,Não,1,Baixa,Tecnico_11
6988,Manutenção,Baixa Prioridade,Pendente,TI,Cliente D,2025-06-06,18:43,127,72,Não,2,Média,Tecnico_12
9897,Manutenção,Baixa Prioridade,Cancelado,RH,Cliente A,2025-03-11,16:42,125,24,Não,1,Média,Tecnico_2
9819,Suporte Técnico,Alta Prioridade,Resolvido,TI,Cliente D,2025-02-05,12:24,150,48,Não,4,Baixa,Tecnico_3
4377,Manutenção,Alta Prioridade,Resolvido,Comercial,Cliente B,2025-04-24,18:15,107,24,Não,1,Alta,Tecnico_1
2224,Manutenção,Alta Prioridade,Resolvido,TI,Cliente A,2025-03-13,13:43,47,24,Não,3,Baixa,Tecnico_7
4395,Incidente Crítico,Média Prioridade,Em Andamento,RH,Cliente D,2025-02-10,13:53,207,96,Não,1,Média,Tecnico_8
1597,Atendimento ao Cliente,Média Prioridade,Resolvido,Financeiro,Cliente B,2025-02-08,16:22,168,24,Não,2,Alta,Tecnico_14
9789,Incidente Crítico,Média Prioridade,Resolvido,RH,Cliente E,2025-01-23,8:20,85,96,Sim,1,Baixa,Tecnico_13
2437,Solicitação de Serviço,Alta Prioridade,Pendente,Comercial,Cliente B,2025-04-06,12:06,189,96,Não,3,Alta,Tecnico_20
2823,Suporte Técnico,Média Prioridade,Pendente,RH,Cliente D,2025-03-28,12:45,193,72,Não,5,Baixa,Tecnico_9
9671,Suporte Técnico,Baixa Prioridade,Cancelado,Comercial,Cliente D,2025-06-10,18:11,62,72,Sim,5,Baixa,Tecnico_19
3553,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente B,2025-05-25,15:37,190,48,Não,2,Baixa,Tecnico_6
6339,Atendimento ao Cliente,Média Prioridade,Em Andamento,RH,Cliente C,2025-03-26,15:45,225,72,Não,4,Média,Tecnico_10
5206,Manutenção,Média Prioridade,Resolvido,Operações,Cliente E,2025-04-03,12:58,8,72,Sim,3,Alta,Tecnico_10
2636,Manutenção,Alta Prioridade,Resolvido,TI,Cliente E,2025-03-30,14:31,12,24,Sim,3,Média,Tecnico_10
8293,Solicitação de Serviço,Alta Prioridade,Pendente,Operações,Cliente B,2025-02-03,16:59,29,24,Não,4,Média,Tecnico_4
8735,Incidente Crítico,Baixa Prioridade,Pendente,RH,Cliente B,2025-03-28,14:41,148,72,Não,2,Alta,Tecnico_19
2713,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Comercial,Cliente C,2025-01-30,18:27,168,24,Não,3,Baixa,Tecnico_19
6178,Suporte Técnico,Alta Prioridade,Em Andamento,RH,Cliente A,2025-05-07,12:41,202,96,Não,2,Alta,Tecnico_9
4933,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Comercial,Cliente C,2025-05-27,10:16,74,72,Não,4,Alta,Tecnico_7
1374,Incidente Crítico,Alta Prioridade,Em Andamento,RH,Cliente E,2025-04-10,17:04,96,72,Não,5,Alta,Tecnico_6
5279,Suporte Técnico,Média Prioridade,Cancelado,Operações,Cliente B,2025-02-27,10:54,199,72,Não,5,Média,Tecnico_17
1400,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Financeiro,Cliente B,2025-04-05,9:52,236,24,Não,4,Média,Tecnico_16
6283,Suporte Técnico,Média Prioridade,Resolvido,TI,Cliente A,2025-01-05,8:57,79,72,Não,2,Alta,Tecnico_1
4558,Incidente Crítico,Alta Prioridade,Cancelado,Financeiro,Cliente B,2025-04-22,15:03,4,72,Sim,1,Baixa,Tecnico_13
3636,Incidente Crítico,Baixa Prioridade,Cancelado,TI,Cliente E,2024-12-30,14:26,74,48,Não,1,Alta,Tecnico_1
9776,Incidente Crítico,Alta Prioridade,Resolvido,Operações,Cliente D,2025-04-21,16:43,61,24,Não,4,Alta,Tecnico_19
3004,Incidente Crítico,Baixa Prioridade,Resolvido,TI,Cliente C,2025-01-03,15:50,78,72,Não,4,Média,Tecnico_7
9573,Solicitação de Serviço,Baixa Prioridade,Resolvido,Comercial,Cliente D,2025-04-19,12:54,21,96,Sim,3,Alta,Tecnico_13
4422,Manutenção,Média Prioridade,Resolvido,Comercial,Cliente C,2025-01-11,17:16,92,48,Não,2,Média,Tecnico_12
2013,Suporte Técnico,Média Prioridade,Em Andamento,TI,Cliente C,2024-12-18,9:36,179,24,Não,1,Média,Tecnico_2
2535,Suporte Técnico,Baixa Prioridade,Pendente,TI,Cliente D,2025-03-16,11:47,223,72,Não,4,Baixa,Tecnico_10
2486,Atendimento ao Cliente,Baixa Prioridade,Cancelado,TI,Cliente A,2025-05-05,8:45,106,24,Não,3,Alta,Tecnico_5
7328,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Comercial,Cliente A,2025-05-27,12:58,91,48,Não,4,Média,Tecnico_12
7296,Suporte Técnico,Alta Prioridade,Em Andamento,Comercial,Cliente A,2025-01-19,15:19,57,24,Não,2,Baixa,Tecnico_18
2795,Manutenção,Alta Prioridade,Cancelado,Financeiro,Cliente A,2025-04-29,16:12,13,96,Sim,1,Alta,Tecnico_17
2749,Atendimento ao Cliente,Média Prioridade,Pendente,Financeiro,Cliente B,2024-12-13,14:07,55,48,Não,3,Alta,Tecnico_13
2808,Suporte Técnico,Baixa Prioridade,Cancelado,Comercial,Cliente D,2025-01-10,8:59,148,72,Não,1,Baixa,Tecnico_12
7106,Atendimento ao Cliente,Média Prioridade,Resolvido,Financeiro,Cliente B,2025-04-14,12:15,43,24,Não,2,Baixa,Tecnico_6
2205,Solicitação de Serviço,Baixa Prioridade,Resolvido,Financeiro,Cliente B,2025-03-21,9:57,60,72,Sim,2,Baixa,Tecnico_4
7992,Manutenção,Baixa Prioridade,Resolvido,Comercial,Cliente D,2025-03-12,14:02,202,96,Não,1,Baixa,Tecnico_10
1427,Solicitação de Serviço,Média Prioridade,Resolvido,Financeiro,Cliente A,2025-04-05,8:10,126,96,Não,4,Baixa,Tecnico_4
2513,Manutenção,Média Prioridade,Resolvido,Comercial,Cliente B,2025-05-26,8:16,231,72,Não,3,Alta,Tecnico_13
7669,Manutenção,Alta Prioridade,Cancelado,RH,Cliente A,2025-02-26,11:25,71,24,Não,4,Alta,Tecnico_13
5719,Manutenção,Baixa Prioridade,Em Andamento,Comercial,Cliente A,2025-01-27,11:15,222,24,Não,1,Média,Tecnico_7
1774,Incidente Crítico,Média Prioridade,Pendente,Comercial,Cliente B,2025-05-01,14:07,174,96,Não,1,Baixa,Tecnico_19
4997,Suporte Técnico,Média Prioridade,Cancelado,Operações,Cliente E,2025-02-09,13:59,137,48,Não,3,Média,Tecnico_11
3723,Solicitação de Serviço,Média Prioridade,Em Andamento,Comercial,Cliente D,2025-01-17,14:40,198,96,Não,5,Baixa,Tecnico_12
7001,Incidente Crítico,Alta Prioridade,Cancelado,TI,Cliente C,2025-01-07,9:50,30,96,Sim,2,Baixa,Tecnico_19
6795,Manutenção,Baixa Prioridade,Resolvido,TI,Cliente B,2025-01-24,12:38,70,48,Não,4,Média,Tecnico_7
7441,Solicitação de Serviço,Alta Prioridade,Em Andamento,Financeiro,Cliente E,2025-03-28,16:46,201,24,Não,4,Média,Tecnico_3
3703,Solicitação de Serviço,Alta Prioridade,Em Andamento,TI,Cliente D,2025-01-31,12:43,52,48,Não,4,Alta,Tecnico_9
7572,Solicitação de Serviço,Alta Prioridade,Pendente,Financeiro,Cliente B,2025-02-24,14:15,161,96,Não,3,Média,Tecnico_16
7493,Suporte Técnico,Baixa Prioridade,Em Andamento,Comercial,Cliente C,2025-04-29,15:54,97,48,Não,5,Média,Tecnico_2
4012,Incidente Crítico,Média Prioridade,Em Andamento,Operações,Cliente E,2025-02-25,15:55,187,72,Não,1,Baixa,Tecnico_1
5133,Manutenção,Alta Prioridade,Em Andamento,RH,Cliente E,2025-02-22,18:42,122,96,Não,4,Média,Tecnico_15
8989,Manutenção,Alta Prioridade,Em Andamento,Comercial,Cliente C,2025-06-05,13:26,186,24,Não,2,Alta,Tecnico_15
3688,Manutenção,Média Prioridade,Pendente,Operações,Cliente D,2024-12-17,9:55,100,96,Não,1,Alta,Tecnico_13
3244,Atendimento ao Cliente,Média Prioridade,Pendente,Operações,Cliente E,2025-03-07,16:28,231,48,Não,1,Alta,Tecnico_3
8244,Manutenção,Baixa Prioridade,Cancelado,Operações,Cliente E,2025-04-28,18:35,148,48,Não,3,Média,Tecnico_8
9483,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente A,2025-03-28,9:23,227,72,Não,5,Baixa,Tecnico_17
7074,Incidente Crítico,Média Prioridade,Resolvido,Financeiro,Cliente E,2025-01-17,14:50,214,24,Não,5,Baixa,Tecnico_18
5707,Atendimento ao Cliente,Alta Prioridade,Resolvido,Comercial,Cliente D,2025-06-03,14:02,100,48,Não,1,Alta,Tecnico_2
3929,Suporte Técnico,Alta Prioridade,Em Andamento,Comercial,Cliente D,2025-05-21,10:24,3,48,Sim,2,Baixa,Tecnico_14
1030,Suporte Técnico,Baixa Prioridade,Cancelado,Comercial,Cliente B,2025-05-24,18:50,130,24,Não,4,Média,Tecnico_18
9531,Solicitação de Serviço,Média Prioridade,Em Andamento,RH,Cliente D,2025-06-10,18:51,105,72,Não,4,Baixa,Tecnico_18
5021,Suporte Técnico,Baixa Prioridade,Cancelado,Operações,Cliente C,2025-05-09,10:56,21,48,Sim,5,Baixa,Tecnico_18
9265,Atendimento ao Cliente,Alta Prioridade,Cancelado,Operações,Cliente E,2025-04-15,16:11,166,24,Não,2,Alta,Tecnico_20
1545,Incidente Crítico,Média Prioridade,Em Andamento,Financeiro,Cliente C,2025-01-03,17:24,151,48,Não,3,Baixa,Tecnico_14
6360,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Operações,Cliente A,2025-04-04,13:34,54,48,Não,3,Baixa,Tecnico_7
8604,Incidente Crítico,Alta Prioridade,Resolvido,Comercial,Cliente A,2025-04-05,16:04,64,72,Sim,3,Baixa,Tecnico_8
3607,Suporte Técnico,Alta Prioridade,Resolvido,Financeiro,Cliente C,2024-12-14,8:14,141,96,Não,2,Baixa,Tecnico_2
7067,Incidente Crítico,Baixa Prioridade,Pendente,TI,Cliente B,2025-03-22,18:46,206,72,Não,2,Baixa,Tecnico_6
2896,Suporte Técnico,Alta Prioridade,Cancelado,TI,Cliente A,2025-04-28,8:18,223,72,Não,5,Baixa,Tecnico_8
8729,Solicitação de Serviço,Média Prioridade,Pendente,TI,Cliente B,2025-03-09,14:48,164,96,Não,5,Baixa,Tecnico_13
1752,Incidente Crítico,Baixa Prioridade,Resolvido,Comercial,Cliente B,2024-12-18,9:51,99,72,Não,5,Média,Tecnico_8
6823,Suporte Técnico,Alta Prioridade,Em Andamento,Financeiro,Cliente E,2025-01-15,17:00,165,24,Não,2,Média,Tecnico_16
4402,Incidente Crítico,Média Prioridade,Resolvido,TI,Cliente A,2025-02-28,18:39,214,96,Não,2,Média,Tecnico_16
6000,Manutenção,Baixa Prioridade,Pendente,TI,Cliente A,2025-01-26,18:53,169,48,Não,3,Baixa,Tecnico_19
5225,Incidente Crítico,Alta Prioridade,Resolvido,Operações,Cliente A,2025-01-17,18:20,130,24,Não,1,Alta,Tecnico_11
1155,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Operações,Cliente A,2025-03-16,9:30,126,24,Não,4,Alta,Tecnico_13
6429,Suporte Técnico,Alta Prioridade,Em Andamento,Comercial,Cliente E,2025-02-20,16:20,227,72,Não,3,Alta,Tecnico_16
8875,Solicitação de Serviço,Alta Prioridade,Pendente,Operações,Cliente E,2025-03-07,11:43,89,96,Sim,1,Alta,Tecnico_1
1485,Atendimento ao Cliente,Alta Prioridade,Em Andamento,RH,Cliente E,2025-03-31,17:28,232,48,Não,2,Alta,Tecnico_17
9628,Solicitação de Serviço,Média Prioridade,Em Andamento,Operações,Cliente C,2025-03-02,17:55,165,24,Não,5,Alta,Tecnico_5
7931,Manutenção,Alta Prioridade,Resolvido,Comercial,Cliente E,2025-04-05,11:34,34,96,Sim,3,Alta,Tecnico_14
1780,Solicitação de Serviço,Média Prioridade,Pendente,TI,Cliente D,2025-03-06,15:33,96,48,Não,5,Baixa,Tecnico_19
4962,Manutenção,Alta Prioridade,Em Andamento,RH,Cliente E,2025-03-08,10:49,119,48,Não,1,Média,Tecnico_18
6791,Atendimento ao Cliente,Alta Prioridade,Pendente,Comercial,Cliente E,2025-01-28,9:24,115,24,Não,1,Baixa,Tecnico_1
9670,Atendimento ao Cliente,Média Prioridade,Em Andamento,RH,Cliente E,2025-02-05,15:29,120,24,Não,3,Média,Tecnico_20
7556,Solicitação de Serviço,Alta Prioridade,Resolvido,Operações,Cliente C,2025-05-02,10:45,208,24,Não,1,Alta,Tecnico_4
4715,Solicitação de Serviço,Baixa Prioridade,Pendente,RH,Cliente C,2025-02-07,10:25,44,72,Sim,3,Baixa,Tecnico_7
1568,Solicitação de Serviço,Média Prioridade,Pendente,Comercial,Cliente B,2025-04-12,15:39,30,72,Sim,5,Média,Tecnico_3
2939,Atendimento ao Cliente,Média Prioridade,Resolvido,RH,Cliente C,2025-05-11,13:27,135,24,Não,1,Alta,Tecnico_12
2543,Manutenção,Média Prioridade,Cancelado,Operações,Cliente D,2024-12-28,9:43,84,72,Não,2,Baixa,Tecnico_8
3079,Incidente Crítico,Alta Prioridade,Cancelado,Operações,Cliente B,2025-03-31,15:56,190,72,Não,1,Média,Tecnico_6
3112,Atendimento ao Cliente,Alta Prioridade,Pendente,Financeiro,Cliente D,2025-01-08,12:48,86,72,Não,2,Alta,Tecnico_5
7209,Manutenção,Baixa Prioridade,Cancelado,TI,Cliente E,2024-12-17,18:08,178,24,Não,4,Alta,Tecnico_14
7414,Atendimento ao Cliente,Baixa Prioridade,Resolvido,RH,Cliente A,2025-01-20,14:48,30,48,Sim,5,Alta,Tecnico_14
1991,Manutenção,Baixa Prioridade,Cancelado,TI,Cliente D,2025-05-29,13:50,75,96,Sim,1,Baixa,Tecnico_8
5464,Atendimento ao Cliente,Média Prioridade,Em Andamento,TI,Cliente B,2025-04-16,14:23,98,24,Não,2,Média,Tecnico_18
4066,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,TI,Cliente D,2024-12-25,13:17,107,72,Não,5,Alta,Tecnico_2
3487,Incidente Crítico,Alta Prioridade,Pendente,RH,Cliente D,2025-05-30,11:55,50,72,Sim,4,Baixa,Tecnico_9
9030,Incidente Crítico,Baixa Prioridade,Em Andamento,Financeiro,Cliente D,2025-05-28,13:18,96,48,Não,1,Baixa,Tecnico_9
5735,Manutenção,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-01-07,17:18,18,96,Sim,1,Baixa,Tecnico_8
3265,Solicitação de Serviço,Alta Prioridade,Pendente,Comercial,Cliente E,2025-02-10,8:52,109,72,Não,3,Alta,Tecnico_6
7660,Suporte Técnico,Baixa Prioridade,Resolvido,RH,Cliente B,2025-01-17,17:50,59,48,Não,5,Média,Tecnico_17
4857,Incidente Crítico,Baixa Prioridade,Resolvido,Comercial,Cliente D,2024-12-13,9:35,117,48,Não,1,Baixa,Tecnico_18
7148,Suporte Técnico,Média Prioridade,Pendente,Financeiro,Cliente D,2025-03-20,12:05,74,96,Sim,2,Média,Tecnico_11
2216,Solicitação de Serviço,Média Prioridade,Em Andamento,TI,Cliente C,2025-02-15,11:53,139,96,Não,1,Baixa,Tecnico_2
8030,Manutenção,Alta Prioridade,Pendente,Operações,Cliente C,2025-02-13,8:03,210,72,Não,1,Média,Tecnico_1
1184,Suporte Técnico,Média Prioridade,Cancelado,TI,Cliente E,2025-04-09,10:22,56,96,Sim,3,Média,Tecnico_10
3207,Manutenção,Baixa Prioridade,Resolvido,TI,Cliente C,2025-04-12,16:30,46,96,Sim,1,Alta,Tecnico_9
1703,Suporte Técnico,Alta Prioridade,Em Andamento,Operações,Cliente C,2024-12-14,9:48,57,72,Sim,1,Alta,Tecnico_6
8598,Suporte Técnico,Média Prioridade,Pendente,Operações,Cliente B,2025-02-15,18:20,208,72,Não,2,Média,Tecnico_11
7691,Atendimento ao Cliente,Baixa Prioridade,Resolvido,Financeiro,Cliente B,2025-03-27,15:43,184,48,Não,4,Média,Tecnico_12
7283,Incidente Crítico,Baixa Prioridade,Resolvido,Comercial,Cliente D,2025-05-24,17:57,38,96,Sim,1,Média,Tecnico_14
9913,Incidente Crítico,Média Prioridade,Pendente,Operações,Cliente A,2025-06-04,13:26,116,96,Não,4,Média,Tecnico_1
5307,Solicitação de Serviço,Alta Prioridade,Pendente,Comercial,Cliente C,2025-01-02,9:08,53,96,Sim,4,Alta,Tecnico_1
9841,Solicitação de Serviço,Baixa Prioridade,Resolvido,Financeiro,Cliente C,2025-04-23,18:10,77,72,Não,2,Baixa,Tecnico_10
7265,Incidente Crítico,Alta Prioridade,Cancelado,Operações,Cliente E,2025-04-14,13:02,49,96,Sim,5,Baixa,Tecnico_13
3145,Incidente Crítico,Alta Prioridade,Resolvido,TI,Cliente B,2025-02-17,15:42,79,72,Não,2,Média,Tecnico_4
3390,Solicitação de Serviço,Alta Prioridade,Resolvido,Operações,Cliente D,2025-03-01,18:52,31,72,Sim,1,Alta,Tecnico_5
2230,Manutenção,Baixa Prioridade,Pendente,Comercial,Cliente C,2025-01-06,10:18,145,72,Não,3,Baixa,Tecnico_4
6266,Atendimento ao Cliente,Média Prioridade,Resolvido,TI,Cliente E,2025-04-11,14:58,50,48,Não,4,Média,Tecnico_17
3235,Atendimento ao Cliente,Alta Prioridade,Cancelado,Financeiro,Cliente D,2025-05-10,14:51,140,48,Não,1,Alta,Tecnico_11
5258,Manutenção,Média Prioridade,Pendente,Operações,Cliente E,2025-04-06,16:23,152,72,Não,2,Média,Tecnico_1
3417,Manutenção,Baixa Prioridade,Pendente,RH,Cliente C,2025-06-02,11:31,110,96,Não,1,Média,Tecnico_3
7690,Suporte Técnico,Baixa Prioridade,Cancelado,Comercial,Cliente A,2025-03-30,17:32,219,24,Não,5,Baixa,Tecnico_8
4455,Solicitação de Serviço,Baixa Prioridade,Pendente,Comercial,Cliente E,2025-01-09,14:49,51,48,Não,1,Média,Tecnico_16
9171,Manutenção,Alta Prioridade,Resolvido,RH,Cliente E,2024-12-14,15:07,152,96,Não,2,Alta,Tecnico_14
1886,Manutenção,Alta Prioridade,Cancelado,RH,Cliente B,2025-01-10,18:47,76,96,Sim,2,Alta,Tecnico_14
4019,Incidente Crítico,Baixa Prioridade,Resolvido,TI,Cliente C,2025-03-24,11:32,105,96,Não,5,Baixa,Tecnico_5
1087,Manutenção,Alta Prioridade,Em Andamento,Financeiro,Cliente A,2025-03-23,10:42,205,72,Não,2,Baixa,Tecnico_15
4593,Suporte Técnico,Média Prioridade,Pendente,Financeiro,Cliente D,2025-05-24,10:46,77,96,Sim,5,Baixa,Tecnico_19
6167,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente D,2024-12-12,15:09,148,24,Não,4,Baixa,Tecnico_14
8651,Incidente Crítico,Baixa Prioridade,Resolvido,TI,Cliente A,2025-04-03,9:44,118,96,Não,3,Baixa,Tecnico_14
7967,Solicitação de Serviço,Média Prioridade,Cancelado,Operações,Cliente D,2025-04-26,9:06,89,24,Não,4,Baixa,Tecnico_3
2875,Incidente Crítico,Média Prioridade,Pendente,Comercial,Cliente B,2024-12-26,13:40,144,96,Não,5,Média,Tecnico_1
5722,Atendimento ao Cliente,Média Prioridade,Pendente,RH,Cliente E,2025-02-20,15:04,144,72,Não,4,Alta,Tecnico_14
7639,Atendimento ao Cliente,Baixa Prioridade,Resolvido,Operações,Cliente C,2025-05-20,8:42,132,96,Não,2,Média,Tecnico_10
7506,Suporte Técnico,Média Prioridade,Pendente,Operações,Cliente C,2025-03-29,9:15,95,72,Não,4,Alta,Tecnico_4
7649,Solicitação de Serviço,Alta Prioridade,Resolvido,TI,Cliente E,2025-02-19,12:15,66,24,Não,3,Média,Tecnico_17
4139,Suporte Técnico,Baixa Prioridade,Resolvido,RH,Cliente E,2025-06-02,10:29,4,24,Sim,5,Baixa,Tecnico_1
5873,Solicitação de Serviço,Baixa Prioridade,Em Andamento,RH,Cliente D,2025-01-09,11:06,71,48,Não,3,Baixa,Tecnico_15
5230,Incidente Crítico,Média Prioridade,Cancelado,TI,Cliente A,2025-06-04,15:03,106,96,Não,5,Alta,Tecnico_15
3584,Manutenção,Média Prioridade,Pendente,Operações,Cliente B,2025-02-20,13:14,65,96,Sim,2,Média,Tecnico_4
5489,Suporte Técnico,Alta Prioridade,Resolvido,Comercial,Cliente D,2025-04-01,15:43,138,48,Não,4,Alta,Tecnico_7
2765,Suporte Técnico,Média Prioridade,Resolvido,Comercial,Cliente B,2025-02-17,16:50,163,48,Não,2,Baixa,Tecnico_16
9719,Manutenção,Alta Prioridade,Cancelado,Financeiro,Cliente E,2025-03-23,12:21,148,48,Não,2,Média,Tecnico_18
8025,Solicitação de Serviço,Média Prioridade,Em Andamento,TI,Cliente C,2025-03-02,13:04,40,96,Sim,2,Média,Tecnico_10
7164,Suporte Técnico,Baixa Prioridade,Em Andamento,Comercial,Cliente A,2025-02-13,17:02,9,96,Sim,2,Média,Tecnico_6
5523,Incidente Crítico,Alta Prioridade,Pendente,Financeiro,Cliente A,2024-12-31,15:12,225,24,Não,5,Alta,Tecnico_20
1314,Atendimento ao Cliente,Alta Prioridade,Pendente,TI,Cliente B,2025-02-20,9:47,218,96,Não,5,Média,Tecnico_13
1632,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Financeiro,Cliente E,2025-01-26,15:57,180,48,Não,2,Alta,Tecnico_11
9186,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-03-25,17:06,54,48,Não,1,Média,Tecnico_5
9048,Atendimento ao Cliente,Média Prioridade,Cancelado,Comercial,Cliente A,2025-04-14,8:49,137,48,Não,2,Média,Tecnico_15
6292,Incidente Crítico,Média Prioridade,Pendente,RH,Cliente B,2025-04-22,17:58,162,96,Não,5,Alta,Tecnico_12
5235,Manutenção,Alta Prioridade,Em Andamento,Operações,Cliente E,2025-01-17,17:11,175,24,Não,1,Baixa,Tecnico_3
3653,Incidente Crítico,Baixa Prioridade,Resolvido,TI,Cliente B,2025-03-02,15:49,60,72,Sim,5,Alta,Tecnico_19
4973,Manutenção,Média Prioridade,Resolvido,RH,Cliente A,2025-02-15,18:49,134,48,Não,3,Alta,Tecnico_12
8021,Atendimento ao Cliente,Média Prioridade,Cancelado,Comercial,Cliente C,2024-12-18,12:38,137,24,Não,1,Média,Tecnico_11
7319,Solicitação de Serviço,Média Prioridade,Pendente,Operações,Cliente A,2025-06-04,9:11,235,48,Não,2,Alta,Tecnico_20
3163,Incidente Crítico,Média Prioridade,Cancelado,Operações,Cliente A,2024-12-20,11:49,212,96,Não,4,Média,Tecnico_13
1992,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Operações,Cliente C,2025-01-05,11:55,19,72,Sim,1,Baixa,Tecnico_13
6136,Solicitação de Serviço,Baixa Prioridade,Resolvido,RH,Cliente C,2025-04-29,16:08,192,72,Não,3,Média,Tecnico_7
8189,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Comercial,Cliente A,2025-02-26,13:13,43,48,Sim,1,Alta,Tecnico_3
7290,Incidente Crítico,Alta Prioridade,Pendente,Financeiro,Cliente E,2025-05-21,16:42,117,72,Não,3,Média,Tecnico_20
4746,Solicitação de Serviço,Baixa Prioridade,Resolvido,Financeiro,Cliente A,2025-04-15,10:59,112,48,Não,3,Alta,Tecnico_4
6900,Solicitação de Serviço,Média Prioridade,Cancelado,Financeiro,Cliente D,2025-01-12,15:05,45,96,Sim,5,Alta,Tecnico_17
9104,Incidente Crítico,Alta Prioridade,Em Andamento,RH,Cliente E,2025-05-04,8:01,85,48,Não,4,Média,Tecnico_8
2395,Manutenção,Alta Prioridade,Em Andamento,Comercial,Cliente A,2024-12-20,8:39,59,72,Sim,1,Média,Tecnico_7
6457,Manutenção,Média Prioridade,Resolvido,Operações,Cliente C,2025-03-01,10:34,164,96,Não,1,Baixa,Tecnico_18
9105,Incidente Crítico,Baixa Prioridade,Em Andamento,TI,Cliente C,2025-01-01,17:23,121,48,Não,2,Média,Tecnico_8
2445,Manutenção,Alta Prioridade,Cancelado,Financeiro,Cliente D,2025-02-07,17:15,48,24,Não,2,Alta,Tecnico_13
2591,Solicitação de Serviço,Alta Prioridade,Cancelado,RH,Cliente E,2024-12-19,13:56,32,24,Não,1,Baixa,Tecnico_16
5629,Solicitação de Serviço,Baixa Prioridade,Cancelado,RH,Cliente C,2025-01-01,10:16,72,48,Não,5,Média,Tecnico_14
5892,Suporte Técnico,Média Prioridade,Pendente,TI,Cliente A,2025-02-02,17:16,122,96,Não,1,Média,Tecnico_12
2022,Manutenção,Baixa Prioridade,Pendente,Financeiro,Cliente B,2025-03-18,10:18,236,96,Não,1,Alta,Tecnico_5
9625,Incidente Crítico,Baixa Prioridade,Pendente,TI,Cliente C,2025-05-05,9:33,137,48,Não,2,Alta,Tecnico_3
3308,Suporte Técnico,Alta Prioridade,Cancelado,TI,Cliente B,2025-04-01,13:19,172,48,Não,5,Alta,Tecnico_10
