ID,Tipo_Servico,Categoria,Status,Departamento,Cliente,Data_Abertura,Hora_Abertura,Tempo_Resolucao_Horas,SLA_Contratado_Horas,Dentro_SLA,Satisfacao_Cliente,Complexidade,Responsavel
3191,Manutenção,Baixa Prioridade,Pendente,Financeiro,Cliente A,2025-03-11,9:25,24,72,Sim,5,Alta,Tecnico_16
6854,Incidente Crítico,Baixa Prioridade,Em Andamento,TI,Cliente C,2025-04-20,17:41,47,24,Não,2,Alta,Tecnico_10
7398,Manutenção,Média Prioridade,Resolvido,Operações,Cliente D,2025-04-26,14:25,2,24,Sim,5,Média,Tecnico_15
6790,Solicitação de Serviço,Alta Prioridade,Cancelado,RH,Cliente B,2025-05-27,17:23,209,24,Não,3,Alta,Tecnico_16
9991,Manutenção,Alta Prioridade,Em Andamento,TI,Cliente E,2025-03-13,18:33,146,48,Não,3,Média,Tecnico_15
9610,Suporte Técnico,Média Prioridade,Cancelado,Operações,Cliente E,2024-12-31,17:14,131,24,Não,2,Alta,Tecnico_17
8372,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Operações,Cliente E,2025-01-28,18:43,69,48,Não,5,Baixa,Tecnico_18
6245,Incidente Crítico,Alta Prioridade,Resolvido,RH,Cliente B,2025-05-10,13:36,87,48,Não,1,Média,Tecnico_8
3482,Solicitação de Serviço,Baixa Prioridade,Resolvido,TI,Cliente E,2025-01-14,15:28,66,24,Não,4,Média,Tecnico_3
8653,Manutenção,Alta Prioridade,Cancelado,Comercial,Cliente A,2025-05-14,12:38,45,96,Sim,2,Alta,Tecnico_18
3978,Manutenção,Alta Prioridade,Pendente,Operações,Cliente E,2025-02-23,9:43,121,96,Não,4,Média,Tecnico_16
3108,Atendimento ao Cliente,Alta Prioridade,Cancelado,TI,Cliente D,2025-03-23,14:06,143,72,Não,5,Alta,Tecnico_4
1844,Suporte Técnico,Baixa Prioridade,Cancelado,RH,Cliente D,2025-03-17,18:35,96,96,Sim,3,Média,Tecnico_16
4501,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Financeiro,Cliente A,2025-02-26,9:16,49,96,Sim,2,Média,Tecnico_11
6204,Incidente Crítico,Baixa Prioridade,Resolvido,RH,Cliente E,2025-02-16,16:36,182,96,Não,4,Baixa,Tecnico_20
3322,Solicitação de Serviço,Alta Prioridade,Pendente,Operações,Cliente E,2025-06-08,17:52,70,72,Sim,4,Média,Tecnico_11
4827,Atendimento ao Cliente,Média Prioridade,Em Andamento,Comercial,Cliente D,2025-03-24,12:20,60,96,Sim,4,Média,Tecnico_10
9067,Incidente Crítico,Baixa Prioridade,Resolvido,Financeiro,Cliente A,2025-02-13,14:55,38,24,Não,4,Baixa,Tecnico_6
2826,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente B,2025-04-10,13:35,90,24,Não,1,Média,Tecnico_18
4971,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente A,2024-12-18,15:55,220,96,Não,5,Média,Tecnico_4
3685,Atendimento ao Cliente,Alta Prioridade,Resolvido,Financeiro,Cliente A,2025-05-07,9:15,186,96,Não,1,Baixa,Tecnico_16
7246,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente C,2025-04-07,11:50,221,72,Não,1,Média,Tecnico_7
4072,Incidente Crítico,Média Prioridade,Cancelado,TI,Cliente B,2025-05-30,13:36,130,96,Não,3,Alta,Tecnico_11
8051,Manutenção,Alta Prioridade,Pendente,Comercial,Cliente D,2025-05-25,12:51,64,48,Não,2,Baixa,Tecnico_4
3257,Solicitação de Serviço,Baixa Prioridade,Cancelado,RH,Cliente D,2025-01-03,9:53,151,72,Não,1,Baixa,Tecnico_12
6417,Manutenção,Baixa Prioridade,Cancelado,Comercial,Cliente D,2025-04-12,16:40,140,48,Não,4,Média,Tecnico_8
8994,Suporte Técnico,Baixa Prioridade,Cancelado,Operações,Cliente D,2025-05-09,9:44,64,96,Sim,5,Média,Tecnico_12
5368,Suporte Técnico,Alta Prioridade,Resolvido,Financeiro,Cliente E,2025-02-04,11:59,211,48,Não,3,Alta,Tecnico_13
1067,Incidente Crítico,Baixa Prioridade,Cancelado,TI,Cliente A,2025-06-05,17:16,46,24,Não,1,Média,Tecnico_18
8698,Incidente Crítico,Baixa Prioridade,Resolvido,Financeiro,Cliente E,2025-05-17,10:58,6,48,Sim,5,Média,Tecnico_19
1775,Atendimento ao Cliente,Baixa Prioridade,Pendente,Operações,Cliente C,2025-04-04,8:42,153,48,Não,2,Média,Tecnico_17
8301,Solicitação de Serviço,Média Prioridade,Pendente,TI,Cliente A,2025-06-08,9:47,60,96,Sim,3,Alta,Tecnico_20
1758,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente B,2025-04-28,15:42,226,96,Não,4,Alta,Tecnico_4
3046,Manutenção,Alta Prioridade,Em Andamento,Comercial,Cliente B,2025-03-04,12:57,60,96,Sim,2,Média,Tecnico_9
5502,Manutenção,Alta Prioridade,Pendente,Financeiro,Cliente A,2025-03-15,13:04,204,96,Não,5,Alta,Tecnico_2
2514,Atendimento ao Cliente,Baixa Prioridade,Pendente,Comercial,Cliente B,2024-12-21,11:41,239,96,Não,3,Média,Tecnico_3
3362,Manutenção,Baixa Prioridade,Em Andamento,RH,Cliente C,2025-03-30,8:19,163,48,Não,5,Baixa,Tecnico_14
9002,Atendimento ao Cliente,Média Prioridade,Resolvido,Operações,Cliente E,2025-01-13,12:53,21,24,Sim,3,Baixa,Tecnico_10
1072,Atendimento ao Cliente,Alta Prioridade,Pendente,TI,Cliente E,2025-01-26,16:30,166,48,Não,4,Alta,Tecnico_3
6910,Manutenção,Baixa Prioridade,Em Andamento,TI,Cliente B,2025-04-20,17:46,110,96,Não,4,Média,Tecnico_15
7549,Incidente Crítico,Média Prioridade,Cancelado,TI,Cliente C,2025-01-30,14:34,87,48,Não,1,Alta,Tecnico_18
1752,Suporte Técnico,Média Prioridade,Resolvido,RH,Cliente C,2025-02-13,10:25,141,24,Não,1,Média,Tecnico_13
3013,Solicitação de Serviço,Média Prioridade,Cancelado,RH,Cliente E,2025-03-08,14:19,12,96,Sim,3,Alta,Tecnico_6
1611,Solicitação de Serviço,Média Prioridade,Pendente,Operações,Cliente D,2025-02-07,14:25,29,72,Sim,1,Média,Tecnico_9
2666,Incidente Crítico,Média Prioridade,Em Andamento,RH,Cliente D,2025-03-06,14:07,75,24,Não,5,Baixa,Tecnico_16
9994,Atendimento ao Cliente,Baixa Prioridade,Pendente,TI,Cliente B,2025-02-04,15:49,83,72,Não,5,Alta,Tecnico_19
8671,Incidente Crítico,Baixa Prioridade,Em Andamento,Operações,Cliente C,2025-05-23,17:09,232,24,Não,5,Alta,Tecnico_6
8916,Incidente Crítico,Média Prioridade,Cancelado,RH,Cliente B,2025-02-16,8:21,65,24,Não,2,Alta,Tecnico_5
1536,Manutenção,Média Prioridade,Pendente,TI,Cliente C,2025-02-25,10:48,92,48,Não,2,Baixa,Tecnico_5
4524,Incidente Crítico,Média Prioridade,Cancelado,Financeiro,Cliente D,2025-02-20,11:48,233,96,Não,1,Média,Tecnico_13
1618,Solicitação de Serviço,Média Prioridade,Cancelado,Operações,Cliente C,2025-04-02,16:46,65,72,Sim,3,Média,Tecnico_10
7508,Atendimento ao Cliente,Baixa Prioridade,Resolvido,RH,Cliente B,2025-04-15,16:07,183,48,Não,5,Alta,Tecnico_13
8340,Atendimento ao Cliente,Média Prioridade,Pendente,Comercial,Cliente D,2025-02-15,12:06,105,24,Não,5,Média,Tecnico_18
2782,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Operações,Cliente B,2025-04-04,8:47,108,24,Não,4,Média,Tecnico_19
7318,Suporte Técnico,Baixa Prioridade,Resolvido,Operações,Cliente E,2025-03-28,12:38,133,96,Não,2,Média,Tecnico_18
1454,Suporte Técnico,Alta Prioridade,Cancelado,Comercial,Cliente C,2025-03-21,13:37,104,96,Não,3,Baixa,Tecnico_8
4389,Manutenção,Baixa Prioridade,Pendente,Operações,Cliente E,2025-03-19,12:33,95,48,Não,3,Alta,Tecnico_17
3019,Atendimento ao Cliente,Média Prioridade,Pendente,RH,Cliente B,2025-01-20,12:25,105,72,Não,1,Baixa,Tecnico_10
4369,Atendimento ao Cliente,Alta Prioridade,Resolvido,Financeiro,Cliente E,2024-12-16,9:37,56,72,Sim,4,Média,Tecnico_16
4699,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente E,2024-12-27,16:45,130,96,Não,5,Média,Tecnico_9
5449,Solicitação de Serviço,Alta Prioridade,Em Andamento,Financeiro,Cliente E,2025-03-25,15:49,133,24,Não,4,Alta,Tecnico_19
5809,Atendimento ao Cliente,Alta Prioridade,Resolvido,TI,Cliente A,2025-05-01,10:22,40,24,Não,5,Alta,Tecnico_1
2339,Atendimento ao Cliente,Baixa Prioridade,Resolvido,TI,Cliente B,2024-12-26,10:06,134,72,Não,2,Média,Tecnico_11
8312,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Comercial,Cliente D,2025-05-05,9:05,135,24,Não,2,Média,Tecnico_10
7865,Suporte Técnico,Média Prioridade,Resolvido,RH,Cliente B,2024-12-26,10:30,172,72,Não,5,Média,Tecnico_7
1642,Suporte Técnico,Baixa Prioridade,Em Andamento,Operações,Cliente D,2025-03-08,9:50,162,48,Não,1,Alta,Tecnico_10
3021,Atendimento ao Cliente,Média Prioridade,Cancelado,Operações,Cliente D,2025-03-11,15:31,77,72,Não,4,Baixa,Tecnico_8
3875,Incidente Crítico,Alta Prioridade,Em Andamento,RH,Cliente C,2025-02-27,16:49,8,48,Sim,5,Alta,Tecnico_9
7527,Atendimento ao Cliente,Baixa Prioridade,Pendente,Operações,Cliente D,2025-01-05,13:02,113,96,Não,3,Média,Tecnico_6
2563,Manutenção,Baixa Prioridade,Cancelado,TI,Cliente C,2025-04-20,11:59,120,96,Não,4,Baixa,Tecnico_6
8519,Atendimento ao Cliente,Média Prioridade,Pendente,RH,Cliente C,2025-04-25,8:37,77,48,Não,1,Média,Tecnico_19
2249,Incidente Crítico,Baixa Prioridade,Cancelado,TI,Cliente A,2025-05-14,12:27,76,96,Sim,4,Baixa,Tecnico_2
9254,Manutenção,Média Prioridade,Cancelado,Operações,Cliente E,2025-05-18,13:38,229,24,Não,5,Média,Tecnico_15
4984,Manutenção,Média Prioridade,Pendente,Financeiro,Cliente E,2025-05-31,8:52,16,48,Sim,2,Baixa,Tecnico_9
4539,Incidente Crítico,Alta Prioridade,Pendente,Operações,Cliente C,2025-05-14,9:24,179,48,Não,2,Média,Tecnico_14
7741,Suporte Técnico,Alta Prioridade,Pendente,RH,Cliente E,2025-04-11,16:34,72,24,Não,3,Baixa,Tecnico_19
4170,Suporte Técnico,Alta Prioridade,Pendente,Comercial,Cliente A,2025-04-18,11:09,103,96,Não,3,Baixa,Tecnico_14
3007,Manutenção,Baixa Prioridade,Pendente,TI,Cliente C,2025-01-18,15:14,145,96,Não,4,Baixa,Tecnico_11
6849,Manutenção,Baixa Prioridade,Resolvido,Comercial,Cliente B,2025-01-12,16:40,145,72,Não,2,Baixa,Tecnico_15
1900,Solicitação de Serviço,Alta Prioridade,Pendente,Operações,Cliente B,2025-04-26,12:05,167,48,Não,2,Média,Tecnico_12
3290,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente B,2024-12-20,13:06,91,24,Não,1,Alta,Tecnico_18
5646,Suporte Técnico,Média Prioridade,Cancelado,TI,Cliente C,2025-03-02,9:34,221,24,Não,2,Baixa,Tecnico_1
3519,Manutenção,Média Prioridade,Cancelado,TI,Cliente A,2024-12-23,14:06,1,72,Sim,2,Alta,Tecnico_17
4970,Manutenção,Alta Prioridade,Cancelado,Operações,Cliente B,2025-01-04,9:36,68,72,Sim,2,Alta,Tecnico_12
5008,Incidente Crítico,Média Prioridade,Em Andamento,RH,Cliente A,2025-03-18,17:09,27,24,Não,2,Alta,Tecnico_18
8202,Atendimento ao Cliente,Média Prioridade,Em Andamento,RH,Cliente A,2025-01-31,13:56,199,48,Não,2,Baixa,Tecnico_11
6326,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Financeiro,Cliente E,2025-01-01,12:31,119,96,Não,2,Média,Tecnico_11
8300,Suporte Técnico,Alta Prioridade,Em Andamento,Financeiro,Cliente E,2025-04-30,18:53,180,24,Não,3,Alta,Tecnico_11
6494,Suporte Técnico,Baixa Prioridade,Pendente,TI,Cliente E,2025-01-15,11:18,203,72,Não,5,Média,Tecnico_11
5353,Suporte Técnico,Média Prioridade,Resolvido,Comercial,Cliente C,2025-05-30,13:07,91,96,Sim,1,Média,Tecnico_3
3604,Atendimento ao Cliente,Alta Prioridade,Pendente,Financeiro,Cliente E,2025-04-01,10:29,202,72,Não,5,Baixa,Tecnico_2
4508,Atendimento ao Cliente,Média Prioridade,Pendente,Financeiro,Cliente C,2025-05-17,13:17,195,96,Não,1,Baixa,Tecnico_17
6768,Suporte Técnico,Média Prioridade,Resolvido,Comercial,Cliente C,2025-02-22,8:22,232,96,Não,1,Baixa,Tecnico_7
6196,Suporte Técnico,Baixa Prioridade,Cancelado,Financeiro,Cliente B,2025-04-12,16:06,3,72,Sim,4,Alta,Tecnico_3
9619,Manutenção,Baixa Prioridade,Pendente,RH,Cliente D,2024-12-28,18:23,41,24,Não,3,Média,Tecnico_11
7241,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente E,2024-12-17,11:16,148,72,Não,3,Alta,Tecnico_17
3591,Incidente Crítico,Baixa Prioridade,Resolvido,Operações,Cliente A,2024-12-28,12:15,119,96,Não,1,Média,Tecnico_13
6183,Incidente Crítico,Média Prioridade,Resolvido,TI,Cliente E,2025-05-24,17:11,72,48,Não,4,Alta,Tecnico_16
8864,Manutenção,Baixa Prioridade,Em Andamento,RH,Cliente E,2025-05-16,9:07,153,24,Não,3,Média,Tecnico_12
2724,Suporte Técnico,Alta Prioridade,Cancelado,TI,Cliente B,2025-05-20,9:59,170,48,Não,4,Baixa,Tecnico_2
1017,Solicitação de Serviço,Alta Prioridade,Cancelado,RH,Cliente A,2025-05-31,11:36,130,96,Não,4,Baixa,Tecnico_2
7582,Manutenção,Alta Prioridade,Resolvido,RH,Cliente D,2025-01-24,8:37,43,96,Sim,3,Baixa,Tecnico_11
2540,Solicitação de Serviço,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-03-09,15:13,14,96,Sim,5,Alta,Tecnico_2
9873,Suporte Técnico,Baixa Prioridade,Cancelado,TI,Cliente B,2025-04-18,16:48,143,72,Não,1,Baixa,Tecnico_18
2326,Atendimento ao Cliente,Média Prioridade,Em Andamento,TI,Cliente E,2025-01-24,9:11,221,96,Não,5,Baixa,Tecnico_9
1480,Manutenção,Média Prioridade,Resolvido,RH,Cliente C,2025-04-15,12:47,63,24,Não,1,Alta,Tecnico_20
4668,Manutenção,Alta Prioridade,Resolvido,TI,Cliente E,2025-04-08,15:55,37,72,Sim,5,Alta,Tecnico_10
8531,Manutenção,Baixa Prioridade,Resolvido,Operações,Cliente D,2025-06-02,8:03,58,24,Não,2,Baixa,Tecnico_6
9595,Suporte Técnico,Baixa Prioridade,Cancelado,Financeiro,Cliente B,2025-04-07,17:35,163,96,Não,5,Baixa,Tecnico_19
3127,Solicitação de Serviço,Baixa Prioridade,Pendente,TI,Cliente B,2024-12-14,9:46,32,96,Sim,5,Baixa,Tecnico_12
9941,Atendimento ao Cliente,Média Prioridade,Em Andamento,Financeiro,Cliente A,2025-01-12,14:48,118,96,Não,4,Alta,Tecnico_4
9623,Suporte Técnico,Média Prioridade,Em Andamento,Operações,Cliente E,2024-12-30,18:22,113,72,Não,1,Baixa,Tecnico_15
4673,Suporte Técnico,Alta Prioridade,Em Andamento,RH,Cliente E,2025-03-11,16:44,125,72,Não,1,Média,Tecnico_6
9545,Suporte Técnico,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-02-23,18:26,190,72,Não,1,Alta,Tecnico_17
1160,Suporte Técnico,Alta Prioridade,Resolvido,TI,Cliente D,2025-06-01,14:40,39,96,Sim,5,Média,Tecnico_15
4618,Incidente Crítico,Média Prioridade,Cancelado,TI,Cliente B,2025-03-25,18:14,183,48,Não,1,Média,Tecnico_2
9972,Atendimento ao Cliente,Média Prioridade,Pendente,TI,Cliente B,2025-03-01,17:25,63,24,Não,3,Média,Tecnico_8
9317,Atendimento ao Cliente,Média Prioridade,Pendente,Comercial,Cliente A,2024-12-18,12:23,136,24,Não,5,Baixa,Tecnico_19
4652,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Operações,Cliente D,2025-05-03,9:41,72,96,Sim,1,Média,Tecnico_16
2173,Manutenção,Baixa Prioridade,Cancelado,TI,Cliente A,2025-03-29,18:28,70,24,Não,4,Média,Tecnico_8
7682,Suporte Técnico,Média Prioridade,Em Andamento,TI,Cliente A,2025-01-22,17:05,114,24,Não,3,Média,Tecnico_1
1389,Incidente Crítico,Média Prioridade,Cancelado,Comercial,Cliente D,2025-04-05,10:56,193,48,Não,3,Alta,Tecnico_13
3059,Manutenção,Baixa Prioridade,Em Andamento,Financeiro,Cliente D,2025-01-06,9:06,139,24,Não,3,Alta,Tecnico_1
5746,Manutenção,Baixa Prioridade,Em Andamento,Comercial,Cliente B,2025-05-22,16:19,203,96,Não,5,Alta,Tecnico_8
4720,Suporte Técnico,Média Prioridade,Em Andamento,RH,Cliente A,2025-05-25,16:57,125,96,Não,5,Média,Tecnico_4
1796,Atendimento ao Cliente,Média Prioridade,Cancelado,TI,Cliente E,2025-04-15,17:13,153,72,Não,1,Baixa,Tecnico_9
5116,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente D,2025-02-13,14:49,50,24,Não,2,Média,Tecnico_1
8477,Solicitação de Serviço,Baixa Prioridade,Em Andamento,TI,Cliente E,2024-12-24,17:01,185,24,Não,4,Alta,Tecnico_9
9649,Atendimento ao Cliente,Média Prioridade,Em Andamento,RH,Cliente E,2025-02-05,16:39,112,96,Não,1,Baixa,Tecnico_19
5674,Atendimento ao Cliente,Média Prioridade,Cancelado,Operações,Cliente B,2025-02-04,17:32,52,96,Sim,5,Alta,Tecnico_12
8986,Manutenção,Baixa Prioridade,Pendente,Financeiro,Cliente D,2025-05-04,15:32,196,24,Não,4,Baixa,Tecnico_6
6050,Solicitação de Serviço,Alta Prioridade,Resolvido,Operações,Cliente B,2025-04-15,12:45,164,96,Não,5,Baixa,Tecnico_10
3879,Suporte Técnico,Alta Prioridade,Pendente,TI,Cliente A,2025-03-20,10:35,165,48,Não,4,Alta,Tecnico_9
6664,Manutenção,Alta Prioridade,Em Andamento,Comercial,Cliente C,2025-04-23,11:08,212,48,Não,1,Alta,Tecnico_20
8322,Solicitação de Serviço,Média Prioridade,Pendente,TI,Cliente E,2025-02-20,14:21,183,96,Não,2,Média,Tecnico_3
8581,Atendimento ao Cliente,Alta Prioridade,Cancelado,Financeiro,Cliente D,2025-02-24,8:20,126,72,Não,1,Média,Tecnico_6
7598,Incidente Crítico,Média Prioridade,Resolvido,RH,Cliente C,2025-05-21,17:18,42,48,Sim,5,Baixa,Tecnico_17
5251,Incidente Crítico,Alta Prioridade,Cancelado,TI,Cliente C,2025-04-07,16:55,125,96,Não,3,Média,Tecnico_1
6717,Atendimento ao Cliente,Baixa Prioridade,Resolvido,RH,Cliente B,2024-12-17,18:29,99,24,Não,5,Média,Tecnico_15
1441,Manutenção,Média Prioridade,Em Andamento,Operações,Cliente E,2025-04-13,14:07,141,48,Não,3,Alta,Tecnico_5
6644,Manutenção,Média Prioridade,Em Andamento,Operações,Cliente A,2025-03-26,13:43,181,96,Não,1,Média,Tecnico_5
6949,Solicitação de Serviço,Média Prioridade,Cancelado,TI,Cliente B,2025-03-25,9:03,43,96,Sim,5,Média,Tecnico_7
1774,Solicitação de Serviço,Baixa Prioridade,Pendente,TI,Cliente E,2025-06-03,10:21,222,48,Não,1,Baixa,Tecnico_5
8692,Solicitação de Serviço,Baixa Prioridade,Cancelado,Comercial,Cliente A,2025-03-25,17:49,107,72,Não,2,Média,Tecnico_5
9096,Suporte Técnico,Baixa Prioridade,Em Andamento,Comercial,Cliente A,2025-02-23,10:39,204,72,Não,3,Alta,Tecnico_10
2658,Solicitação de Serviço,Alta Prioridade,Pendente,TI,Cliente A,2025-02-09,14:24,40,24,Não,5,Média,Tecnico_3
4237,Solicitação de Serviço,Alta Prioridade,Cancelado,Comercial,Cliente A,2025-01-05,15:22,26,48,Sim,5,Alta,Tecnico_1
6641,Atendimento ao Cliente,Alta Prioridade,Pendente,Financeiro,Cliente B,2025-02-02,16:50,162,72,Não,4,Alta,Tecnico_13
8524,Manutenção,Média Prioridade,Em Andamento,TI,Cliente C,2025-02-22,9:20,27,24,Não,4,Alta,Tecnico_15
4073,Atendimento ao Cliente,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-05-21,10:25,9,96,Sim,5,Alta,Tecnico_11
9414,Atendimento ao Cliente,Média Prioridade,Resolvido,TI,Cliente B,2025-03-10,18:35,180,72,Não,2,Alta,Tecnico_9
4416,Incidente Crítico,Média Prioridade,Cancelado,RH,Cliente C,2025-02-21,11:57,80,72,Não,5,Alta,Tecnico_6
5704,Suporte Técnico,Alta Prioridade,Resolvido,Comercial,Cliente A,2025-03-01,9:10,196,72,Não,1,Baixa,Tecnico_9
7851,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Operações,Cliente E,2025-05-14,8:44,42,24,Não,3,Baixa,Tecnico_14
6787,Manutenção,Alta Prioridade,Pendente,Operações,Cliente B,2025-04-12,14:30,161,72,Não,5,Alta,Tecnico_3
5266,Incidente Crítico,Média Prioridade,Pendente,Comercial,Cliente D,2025-01-26,14:34,64,24,Não,5,Média,Tecnico_17
2923,Suporte Técnico,Baixa Prioridade,Pendente,TI,Cliente A,2025-04-07,16:25,180,48,Não,2,Alta,Tecnico_18
4151,Solicitação de Serviço,Média Prioridade,Resolvido,Operações,Cliente E,2025-03-11,17:15,16,24,Sim,2,Alta,Tecnico_12
2862,Atendimento ao Cliente,Média Prioridade,Em Andamento,RH,Cliente D,2025-01-17,12:41,186,72,Não,2,Alta,Tecnico_8
7923,Manutenção,Média Prioridade,Cancelado,Financeiro,Cliente E,2025-02-08,17:17,102,48,Não,3,Média,Tecnico_1
5668,Solicitação de Serviço,Média Prioridade,Pendente,RH,Cliente B,2025-05-08,10:33,186,48,Não,5,Baixa,Tecnico_13
5135,Manutenção,Baixa Prioridade,Em Andamento,TI,Cliente A,2025-05-20,15:28,215,48,Não,4,Média,Tecnico_2
4041,Suporte Técnico,Média Prioridade,Cancelado,Operações,Cliente A,2025-02-23,9:03,13,72,Sim,4,Média,Tecnico_16
6357,Incidente Crítico,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-03-14,10:19,65,24,Não,5,Média,Tecnico_20
1493,Solicitação de Serviço,Alta Prioridade,Em Andamento,Financeiro,Cliente D,2025-01-20,12:02,70,24,Não,3,Baixa,Tecnico_13
5613,Incidente Crítico,Baixa Prioridade,Resolvido,TI,Cliente A,2025-04-19,9:32,45,24,Não,1,Alta,Tecnico_11
2041,Suporte Técnico,Baixa Prioridade,Cancelado,Comercial,Cliente B,2025-01-23,14:02,171,72,Não,2,Alta,Tecnico_6
5300,Suporte Técnico,Baixa Prioridade,Resolvido,RH,Cliente C,2025-02-03,8:33,109,96,Não,4,Baixa,Tecnico_7
5207,Incidente Crítico,Alta Prioridade,Resolvido,Operações,Cliente D,2025-04-28,9:32,8,96,Sim,4,Alta,Tecnico_18
7761,Solicitação de Serviço,Alta Prioridade,Cancelado,Financeiro,Cliente E,2025-01-14,10:25,187,24,Não,2,Alta,Tecnico_2
3825,Solicitação de Serviço,Média Prioridade,Resolvido,TI,Cliente A,2025-05-20,17:55,224,96,Não,4,Média,Tecnico_17
2983,Suporte Técnico,Média Prioridade,Em Andamento,RH,Cliente A,2025-05-19,11:13,19,96,Sim,4,Baixa,Tecnico_7
9701,Suporte Técnico,Média Prioridade,Cancelado,TI,Cliente E,2024-12-27,14:40,123,24,Não,1,Alta,Tecnico_2
2891,Atendimento ao Cliente,Média Prioridade,Cancelado,Operações,Cliente C,2025-01-31,13:24,159,24,Não,2,Alta,Tecnico_12
2039,Incidente Crítico,Baixa Prioridade,Pendente,RH,Cliente D,2025-02-14,16:48,134,96,Não,1,Média,Tecnico_8
1676,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente E,2024-12-14,12:22,178,48,Não,4,Média,Tecnico_9
5297,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Comercial,Cliente C,2025-02-25,10:01,67,96,Sim,5,Média,Tecnico_14
4889,Atendimento ao Cliente,Média Prioridade,Pendente,Operações,Cliente E,2025-01-01,17:58,2,24,Sim,5,Alta,Tecnico_9
3331,Suporte Técnico,Baixa Prioridade,Em Andamento,Comercial,Cliente E,2024-12-26,8:43,66,48,Não,1,Média,Tecnico_20
1451,Incidente Crítico,Baixa Prioridade,Em Andamento,Operações,Cliente D,2025-01-29,10:13,132,72,Não,2,Média,Tecnico_19
9052,Atendimento ao Cliente,Alta Prioridade,Resolvido,RH,Cliente A,2025-05-09,15:02,192,24,Não,1,Baixa,Tecnico_12
2012,Suporte Técnico,Baixa Prioridade,Cancelado,Operações,Cliente D,2025-01-17,10:55,157,72,Não,1,Média,Tecnico_6
4746,Suporte Técnico,Alta Prioridade,Cancelado,Operações,Cliente A,2024-12-24,10:12,163,96,Não,2,Baixa,Tecnico_3
4988,Solicitação de Serviço,Alta Prioridade,Resolvido,TI,Cliente B,2025-05-29,13:12,58,24,Não,1,Baixa,Tecnico_4
7283,Incidente Crítico,Baixa Prioridade,Pendente,Comercial,Cliente D,2025-03-06,10:25,4,96,Sim,3,Média,Tecnico_11
9575,Atendimento ao Cliente,Baixa Prioridade,Pendente,Comercial,Cliente A,2024-12-19,10:46,97,96,Não,1,Média,Tecnico_17
7810,Suporte Técnico,Alta Prioridade,Em Andamento,RH,Cliente D,2025-04-05,10:40,139,72,Não,3,Alta,Tecnico_10
7131,Atendimento ao Cliente,Alta Prioridade,Cancelado,TI,Cliente B,2025-05-20,15:38,46,96,Sim,4,Alta,Tecnico_9
4566,Incidente Crítico,Média Prioridade,Pendente,Comercial,Cliente E,2025-03-26,15:41,231,72,Não,2,Baixa,Tecnico_16
6905,Incidente Crítico,Baixa Prioridade,Pendente,Comercial,Cliente D,2024-12-16,18:59,114,24,Não,4,Média,Tecnico_3
1513,Suporte Técnico,Alta Prioridade,Pendente,RH,Cliente C,2025-03-20,16:55,67,48,Não,2,Baixa,Tecnico_13
1661,Solicitação de Serviço,Baixa Prioridade,Resolvido,RH,Cliente A,2025-04-25,15:43,38,24,Não,5,Baixa,Tecnico_3
8459,Solicitação de Serviço,Média Prioridade,Cancelado,Financeiro,Cliente D,2025-05-25,10:11,202,72,Não,3,Alta,Tecnico_7
2385,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente B,2025-04-23,11:02,231,72,Não,2,Alta,Tecnico_18
7119,Manutenção,Alta Prioridade,Pendente,Financeiro,Cliente C,2025-01-12,13:42,188,48,Não,1,Média,Tecnico_5
2159,Atendimento ao Cliente,Alta Prioridade,Em Andamento,RH,Cliente D,2025-05-05,11:08,166,48,Não,1,Alta,Tecnico_3
1338,Incidente Crítico,Média Prioridade,Pendente,TI,Cliente B,2025-01-05,18:54,176,96,Não,2,Média,Tecnico_9
3793,Incidente Crítico,Alta Prioridade,Pendente,Financeiro,Cliente B,2025-01-17,16:21,105,96,Não,2,Baixa,Tecnico_13
3816,Solicitação de Serviço,Alta Prioridade,Cancelado,TI,Cliente E,2025-03-30,16:19,169,72,Não,4,Baixa,Tecnico_3
